lat,long,weight,wing,color,variety
84.08528365833162,35.92975112518406,17.789648304935653,25.91611379416182,Yellow,Western
84.05922678240987,36.21199411632596,14.107292868813882,24.55719019510077,Black,Western
85.22463394259371,35.24981635678883,10.280952057899835,21.639460322925526,Black,Western
88.95162819394731,38.44836954252956,10.401945410813168,21.52199031012003,Black,Western
90.85335381848488,41.31675876105818,9.654851346010657,19.260081415533726,Yellow,Western
83.3958209625633,35.42032920086947,16.05626470509966,25.995637969493803,Black,Western
86.06470848058045,41.01483964448474,15.044150011940122,25.617592961112052,Black,Western
81.70476186294121,37.26325956952932,18.775380619086455,29.726565641148238,Yellow,Western
82.46676617746947,39.57524221106839,16.693053417142647,24.97068428354246,Yellow,Western
90.74367904667494,36.87703367383001,18.85688801525907,26.29995780853112,Yellow,Western
88.98387267914534,35.10427371654596,13.869646463299535,24.88967488174385,Yellow,Western
83.65627952121126,36.66623350657592,10.31703586106024,20.360896062593014,Yellow,Western
82.03195743727561,41.39036531435597,8.90537478378729,20.35389875597322,Yellow,Western
89.65991070191407,35.42938740724624,13.096148323708189,24.384461719634945,Yellow,Western
85.95005223156093,37.06111680175987,19.125173912769796,26.409336422716414,Yellow,Western
89.74278303826584,39.93659528829825,10.072135751773791,21.712221041505895,Yellow,Western
84.25305476707564,35.27425039603127,10.778079421942135,19.50847879637043,Black,Western
90.01355640840256,36.96516986384082,10.91188534956814,22.77985669283148,Yellow,Western
85.66864699356498,38.800494904240765,13.957184879928576,23.952775523847862,Black,Western
82.9741330887193,41.08339622676719,12.971347474624164,24.772774202545026,Black,Western
85.90995061464545,38.58318879109248,15.018812122593367,23.054686101209885,Black,Western
87.46869208219415,37.2987375121125,11.958285318477028,23.678159764917062,Yellow,Western
89.88437332848646,38.54972001638667,9.738435593048033,17.82231956188893,Black,Western
90.13718361402341,37.347771925170015,17.929313366453616,27.0091436336877,Black,Western
86.24321902357805,38.38435381163033,19.606028432381837,25.676956866334272,Yellow,Western
84.05864526465936,36.5706248902887,10.649279295408276,22.213639007453875,Yellow,Western
82.50688699860918,37.01318195433276,10.070771138125329,21.223973877220523,Black,Western
87.32127260653733,40.56242862972051,17.579755891373765,26.40709491519511,Black,Western
84.26870857990792,40.80129488415891,13.344598732532367,24.11731306802401,Yellow,Western
88.50825193379296,39.76350608393179,9.823592349632467,20.878935642336703,Yellow,Western
84.3213152723052,39.983083350724314,12.414586836852585,23.92257830935096,Black,Western
85.32897213849367,36.926362309255246,14.00624234040804,23.595706435439855,Black,Western
83.88180941430127,40.063630527443095,7.667774733013699,19.445111042258944,Black,Western
88.23876280160101,37.51787915982266,9.81803758824648,20.933125883601246,Yellow,Western
82.79673983571449,37.141684674985946,9.827128456960414,21.965165414979907,Yellow,Western
84.65362615868746,36.1344912841275,18.41513756568553,25.854703459310123,Black,Western
82.4116699780367,36.899697162364426,9.08667239469912,19.722558048613383,Black,Western
87.7855886352744,35.193009557115744,11.3293570973544,21.97618886428167,Black,Western
86.10956117539004,37.45557851434303,15.682977311932621,23.971816518930982,Yellow,Western
84.42175384083622,41.671581032703955,16.90361974229828,26.291955193191995,Yellow,Western
81.61079999392472,37.282028061265834,12.633331397730466,24.95734051842965,Yellow,Western
84.52865418600331,35.71531362859859,13.06320889162473,24.403014969823126,Yellow,Western
85.4377555157343,35.134612736619324,13.091928075564018,23.792143996174698,Black,Western
85.3605693041096,40.592544918623055,13.177083595095555,23.326921621632593,Black,Western
82.77154836930522,41.86009353543572,18.302979401725604,27.11830233598254,Black,Western
88.54625444462383,35.220669032013,12.937840924038964,23.196662375194315,Black,Western
88.74543836344596,37.44113616525483,14.716869645956951,27.259426931595684,Yellow,Western
85.68842776646687,37.35802013802959,13.107624922104105,23.578050781325675,Black,Western
86.2427542342322,36.07010818815775,10.516028857147418,21.801119905170456,Black,Western
83.70887048260167,36.654522628202066,8.231777031637275,18.798652332092626,Black,Western
89.17526811876611,36.96523105925082,16.348889537644215,25.211497408250317,Black,Western
83.05533858583043,41.41587614599491,7.694112671971747,17.709932884670458,Black,Western
82.74302646633167,36.0397346076279,10.68360235888038,21.588050076882254,Yellow,Western
89.70446001729651,39.54072277743242,12.545027274459702,24.603683516410985,Black,Western
90.67285394297822,39.67486265961229,11.91338257130851,22.391566280403268,Yellow,Western
88.97846703429101,40.029398102148996,17.669789065545086,26.54088432043178,Black,Western
85.34273331030965,39.15222854710963,18.60449430456801,27.94924554625905,Yellow,Western
84.499687919817,40.12111126339524,12.431829753215776,22.99330855038882,Yellow,Western
84.02209235141756,39.842096622033445,9.299531670907266,20.119256732001254,Black,Western
86.55361835261809,41.108148376523744,15.016052741185078,25.163615735726545,Yellow,Western
88.28420117710864,38.15427708411581,19.602906947349684,26.968224307177653,Yellow,Western
89.58992013365044,37.9201025617117,13.1744189238019,24.190088416828196,Black,Western
90.0079133460433,39.12262709029895,15.88437612645092,25.05131017191725,Yellow,Western
90.36856511042058,39.33817620401161,13.273545013603322,24.0371604374095,Black,Western
87.87070470841104,41.866607342453094,13.979261344218685,25.14166172137148,Yellow,Western
81.69574096222652,40.7453860328686,11.560181301135062,21.463700645128625,Yellow,Western
82.3232411866052,36.522830617850346,13.905368936303624,24.501605208783563,Black,Western
88.51522963067463,40.727230630821516,20.38583064271822,28.797830867955234,Yellow,Western
85.35971624757394,40.47150474538009,12.431874595347187,23.91573084920643,Yellow,Western
84.78221011220302,41.03709985522424,12.503281578832762,21.64158848366524,Yellow,Western
86.78444369159678,36.72573063774118,17.99253095738965,28.40654385708753,Black,Western
87.5736526066389,41.554787952561455,10.628135723018815,20.13349466810721,Yellow,Western
90.03820633711574,40.261746773842425,14.720492230329668,24.59270560811427,Black,Western
86.5274681670783,37.94610683302514,12.751176122746424,21.894843390116264,Black,Western
88.8988130245538,38.98364989358034,15.551713477501863,25.13665935463492,Yellow,Western
89.2076701151014,38.472650213885224,15.932262129796182,27.853139695132644,Black,Western
90.14817980996975,41.939731643415286,19.162011771562025,27.594240094233104,Black,Western
83.57117907445638,35.195868085358676,18.59348985565823,27.67370793115365,Black,Western
87.25901202271663,41.324113105752986,18.457918214332814,26.272394960481403,Yellow,Western
85.64159936690224,37.69053127349312,14.65584999376451,25.28235663229526,Black,Western
81.41443949218169,36.23573124197893,10.302852245282518,21.695538601366046,Yellow,Western
88.43247733412505,39.8799049108683,10.20933033886363,19.339324023607986,Yellow,Western
84.32050759458177,41.89484355634142,16.353232542314235,27.95449401877248,Black,Western
88.75048023342131,36.076120687331496,13.560107682718783,24.105275565630482,Yellow,Western
88.01202316375714,38.222802051638425,12.038594564158327,23.048991739398954,Yellow,Western
87.27100819250424,39.42965357697016,7.182471418770829,15.16535663238917,Black,Western
90.6119761617236,36.12705015739149,8.770753021893587,20.042771141587423,Black,Western
83.90853443960738,41.121323563833805,11.335871075900034,20.435977933091902,Yellow,Western
89.74072141771202,37.393610196678516,15.332833525938762,23.114790447668614,Black,Western
89.80137562289956,37.84722609427547,7.948969973109626,16.988560064913937,Black,Western
89.5324901143956,39.93690993382297,16.48906355253947,26.289018413791034,Black,Western
82.92893695489863,39.79421096072278,11.68020091126658,22.06778507591157,Yellow,Western
84.08290725709718,35.21226892984072,18.28024586513235,26.89317366565818,Black,Western
86.15965519311342,37.47944831148122,16.91145712592248,27.05087194580631,Yellow,Western
86.49540916006968,39.19705431657889,8.2506879727025,18.48594346829174,Yellow,Western
81.38088167342326,38.15271308753398,16.27419585127491,26.667775760358182,Yellow,Western
90.00439277309948,38.9053561821591,15.674306725974262,26.15426109081003,Yellow,Western
89.6313148348299,36.29925727083975,11.678950405445816,21.593342160182907,Black,Western
87.23033978078075,38.156039207501955,15.022878660761098,24.932788005866,Yellow,Western
86.14711462405273,40.41048405557466,14.38774169593298,24.811077692292237,Black,Western
83.5656901070668,35.54198343239089,15.027128760219044,26.180786291570342,Black,Western
90.14074714237688,38.811027248734405,15.954862980092615,25.33569957670534,Yellow,Western
86.24741417315617,37.085409472012586,12.518968369242844,22.843617836615792,Black,Western
88.17913950454175,39.115188494098135,10.036254200810475,21.751071525088033,Black,Western
90.05263070505818,41.680750464982886,9.521315476759703,20.812617903596824,Black,Western
86.59452133211671,35.191467324268594,7.2329213609580645,17.071130513537014,Black,Western
84.95462418226519,41.809837837888104,10.775078694885433,22.69314439785746,Yellow,Western
90.34904674746039,36.02905374407009,17.610123909988776,25.008551179066977,Black,Western
85.07380436291474,36.634305855959134,10.532221383690548,19.6911569477599,Black,Western
85.10385336845917,37.85305212496723,11.326805397475916,23.489125633604587,Black,Western
88.18496874965714,38.07151342421341,20.055794344149508,27.939008857153702,Black,Western
89.73019982636411,35.43633552930027,10.57159799362312,20.31948056072934,Yellow,Western
87.72188031433599,40.28419837004002,18.273677763619613,25.43096740242032,Yellow,Western
85.89069250301499,40.80246613855858,15.15214358539242,26.366378296840278,Black,Western
87.29383770467167,36.12332119074416,15.946433292830958,26.06855768841269,Black,Western
90.23990913933886,41.86738781769891,11.701467328211564,22.14856304340481,Black,Western
86.13913846290814,37.25498426778688,12.108199390878722,22.626434738898983,Yellow,Western
89.6915096013591,35.937101228928555,12.140977074326234,23.445674259605752,Yellow,Western
87.83124893978466,36.545031587125585,8.95154632004009,20.31693096198441,Yellow,Western
84.05896528332565,40.691087930094056,15.768764308260117,27.09009561474897,Black,Western
89.11935938013477,38.62340783259071,14.467460919749602,26.192310136554447,Yellow,Western
88.3250558426383,40.38136377165135,18.690740481111774,28.252797540759282,Yellow,Western
84.69701820941002,37.36220208928901,12.00313462341294,22.94827014567186,Yellow,Western
81.54286212517911,39.728104950126976,11.211765428021767,22.46531416411616,Yellow,Western
83.16356931041737,37.191749845274316,21.03068806904307,26.6899136993034,Yellow,Western
84.82685806717257,35.129472215369574,15.353989271567123,24.288953703489913,Yellow,Western
86.58804798993691,36.00907613854217,17.48772733493651,26.862592446477358,Yellow,Western
81.61040181251842,37.21389496337649,15.502005150837737,26.135900705346558,Black,Western
90.9158642836081,37.416255178330985,15.324874553617105,26.37151836916328,Yellow,Western
83.49305897328672,37.8060942150553,17.686008740300444,26.950893844768657,Yellow,Western
82.0576124613838,37.52581695814221,19.93315124810364,28.9158061381602,Yellow,Western
84.32469926636234,36.91251069669818,18.836506816683894,28.149068499107223,Black,Western
83.13759323185702,39.65426756761733,18.276304357924285,26.259432205665817,Yellow,Western
82.27145337519525,35.4619219226761,18.454677851014498,26.496827764541088,Yellow,Western
90.29157720443315,38.44097779464477,16.797199207065802,24.78271602563037,Black,Western
86.11146306228946,35.30514857611894,12.103722148515907,24.112541400955266,Black,Western
85.12757784117419,38.29868811385716,15.040110102036037,26.04293797464004,Black,Western
81.57057944558936,36.64629793032114,11.275046957661775,21.651757562996984,Black,Western
86.01925743563481,35.997861270408706,14.574292107942542,24.232330777551,Black,Western
81.42567710386487,35.950705629694106,16.930261497035794,26.18067498102691,Yellow,Western
87.53966104165447,39.8619502480005,15.678841700996792,23.50679860501269,Black,Western
86.98744422383677,41.02638536455978,15.339029024655265,25.920350784676927,Yellow,Western
86.16224447340016,36.49244856960013,15.235615812592258,24.383431635837855,Yellow,Western
83.82772982911614,37.73152773536783,15.909185929518786,25.980527960976026,Yellow,Western
90.5949937488291,40.15529119323257,17.34142824531765,27.063896996933963,Black,Western
86.45527537908413,38.67916348084182,16.831358382136752,26.36379813827123,Yellow,Western
89.28945356850053,37.34317257264793,9.297925712315333,20.274918611907594,Yellow,Western
88.64472749843358,40.173772788234864,10.608974143510139,21.399613845356022,Yellow,Western
84.02296302947227,35.42078228518668,10.289779770051823,19.99486634581465,Black,Western
86.70829086729783,38.684343245636846,17.176937000495776,26.699925477405735,Black,Western
83.59284848591358,41.21567458604401,8.579277712621053,16.189025096363878,Black,Western
83.42105406722368,36.86651898117377,17.56270183343872,27.762022571807133,Black,Western
82.69468090006856,40.5388301489067,18.081707527613194,27.242224260738446,Yellow,Western
84.1658278762728,40.876863565900734,19.942321404940248,27.550455398399567,Yellow,Western
83.11981021174111,36.527610936147695,9.046807375103361,20.33046768240489,Yellow,Western
87.70368590030102,41.69381435443065,16.536563577364653,26.067325449108953,Yellow,Western
83.10644972326965,41.5525305694911,16.04682341263126,26.824235815590534,Black,Western
90.3819784417072,36.09812524105505,11.023719182872043,21.985048053879982,Black,Western
82.7662796382948,40.31186815033105,19.13817182277402,26.71435034411317,Black,Western
85.0494901243443,38.312599418743645,19.37568812892105,27.098630444136717,Yellow,Western
90.29536880699929,40.5124180641276,14.473555319414698,25.375874568117037,Black,Western
89.02057853880098,39.481402356199624,9.523109773329812,19.980952757578613,Yellow,Western
85.46302667913496,38.852833776532705,14.228610273395502,24.80935011128595,Yellow,Western
84.86609003922132,41.03935418218501,12.705966076596116,23.10766687832456,Black,Western
87.09696991091653,38.11355747238667,12.658785834044211,24.89510779355902,Black,Western
90.19015033448908,36.06535061259958,16.014661198231046,25.702964030656588,Yellow,Western
86.17493070376763,41.19366290821384,14.559967445518714,23.726160658432146,Yellow,Western
84.16119865553065,35.85068618365313,9.701120338970874,19.511568796475586,Black,Western
87.97274959552851,37.70666886083556,15.471470226379052,24.602126288118406,Yellow,Western
87.8467245574811,41.82663606357217,12.648627129556091,22.664786635083043,Yellow,Western
89.8425002412595,41.296118661044694,15.984404302903737,25.541860367104327,Black,Western
81.26377232400347,38.60792041911055,13.163000179324873,23.356867194179543,Yellow,Western
81.11887036423954,36.57737268382546,10.976724071821847,22.11083295234538,Yellow,Western
83.00718329904791,35.5527440129993,7.10634127584748,16.993881739123925,Black,Western
81.71146169151292,38.01275648293802,10.962307409246417,22.775104319834718,Black,Western
87.78621624181717,39.68031849425013,17.99361359494813,25.636543951648292,Yellow,Western
83.65242103312572,36.794442464333244,15.587678353204193,26.389514193417305,Yellow,Western
82.21794518916259,37.863717767371014,11.887417915452758,22.882549404792996,Black,Western
83.31247610617527,35.927432594463646,12.005524779096579,23.90878811166,Black,Western
85.82118400108807,37.191371139799244,16.124853860971367,25.10664704336657,Yellow,Western
84.02107123211367,36.863294421620964,16.819622816556375,27.71294019069152,Yellow,Western
83.1244757969382,39.27394546633828,10.308882713880623,21.382192582382096,Black,Western
85.83609898870299,35.81223249064743,15.878938675004914,26.67737835339525,Black,Western
85.60146863103839,40.52493119376152,10.015579047458521,20.573379214925907,Black,Western
90.77407984441606,41.78612847727104,12.651661126381436,22.127212936659333,Yellow,Western
81.57171748309626,40.20790480289801,17.53429636992995,27.183976293154466,Black,Western
87.60255277193133,38.509307667526286,19.444706336897877,27.447003711479745,Black,Western
83.8108456808938,36.14750813749409,10.952750996765573,20.534860279334445,Black,Western
89.82837626492494,39.127289984305754,14.874148622070686,24.90714068480596,Black,Western
82.00329927045074,40.6695799056364,12.051994390196194,21.07416111465185,Yellow,Western
87.57757533829567,41.001751028958275,16.397233719121836,27.10746394952916,Black,Western
81.34904642081665,35.87577444633617,17.695953959068188,27.838631412514406,Black,Western
88.02278952095571,38.484181262940346,9.615154752096405,21.290115920489242,Black,Western
85.71341624190158,40.557991810429776,12.890124867112467,23.990359551557688,Black,Western
90.71517585968067,38.634740787023716,8.839758849220813,18.441669156995065,Black,Western
84.5314719897373,41.12196864692436,10.165962728311957,19.657675565845746,Black,Western
90.75290921987762,37.75820390492841,15.308050609468168,24.69779264221968,Black,Western
89.37767744028561,38.14520856727649,12.153890947640342,19.957723801063867,Yellow,Western
90.6177056723888,36.82573561326856,11.512660048446799,24.32512680531476,Black,Western
86.4066014520793,40.987017915735265,19.048537575193784,27.093732882539086,Black,Western
87.03035053722071,39.94696848690997,16.7541347804308,24.886777881023733,Black,Western
88.75193706522703,41.077406751520094,17.274329423506742,27.717269524527623,Yellow,Western
87.99705484031307,39.06297425994673,16.447981798437795,25.94376258324763,Black,Western
89.88890056674876,38.08550802883304,13.944214487964771,22.920124549397634,Yellow,Western
89.94277522859163,37.19002928233388,19.899074080548267,28.502399902458304,Black,Western
83.65587397113853,39.99071503763714,16.626019061132144,26.0221411418036,Yellow,Western
86.6969547258778,36.277943592726174,15.518079891246266,27.46856732737296,Black,Western
81.0418707439001,36.28123166661837,13.925330216461488,22.604155274517037,Yellow,Western
88.62608885824511,36.178218089540735,14.741584397166545,22.920606655944617,Black,Western
84.698586949177,36.1443792267308,11.63432148539974,23.862476627601275,Black,Western
81.13862031492002,38.01568504867663,17.05881698263277,26.139329296157456,Yellow,Western
86.27706171958744,40.48023788333752,10.443325712881201,21.113643043700687,Yellow,Western
